2025-04-01 11:22:13,745 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2025-04-01 11:22:13,746 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-04-01 11:22:13,746 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-04-01 11:22:13,747 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-04-01 11:22:13,747 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 303
2025-04-01 11:22:13,747 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 288
2025-04-01 11:22:13,748 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 489
2025-04-01 11:22:13,748 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 451
2025-04-01 11:22:19,399 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent lower_arm to child wrist failed
2025-04-01 11:22:19,485 INFO  ExportHelperExtension.cs: 347 - Creating joint gripper
2025-04-01 11:22:19,485 INFO  ExportHelperExtension.cs: 1397 - Fixing components for wrist
2025-04-01 11:22:19,485 INFO  ExportHelperExtension.cs: 1402 - Fixing 625
2025-04-01 11:22:19,487 INFO  ExportHelperExtension.cs: 1402 - Fixing 303
2025-04-01 11:22:19,487 INFO  ExportHelperExtension.cs: 1402 - Fixing 288
2025-04-01 11:22:19,487 INFO  ExportHelperExtension.cs: 1402 - Fixing 489
2025-04-01 11:22:19,487 INFO  ExportHelperExtension.cs: 1402 - Fixing 451
2025-04-01 11:22:19,488 INFO  ExportHelperExtension.cs: 1402 - Fixing 618
2025-04-01 11:22:19,488 INFO  ExportHelperExtension.cs: 1409 - Component 618 is already fixed
2025-04-01 11:22:20,985 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2025-04-01 11:22:20,986 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-04-01 11:22:20,986 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-04-01 11:22:20,986 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-04-01 11:22:20,987 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 625
2025-04-01 11:22:20,987 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 303
2025-04-01 11:22:20,988 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 288
2025-04-01 11:22:20,988 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 489
2025-04-01 11:22:20,989 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 451
2025-04-01 11:22:26,755 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent wrist to child gripper failed
2025-04-01 11:22:26,840 INFO  ExportHelperExtension.cs: 347 - Creating joint gripper_jaw_1
2025-04-01 11:22:26,841 INFO  ExportHelperExtension.cs: 1397 - Fixing components for gripper
2025-04-01 11:22:26,841 INFO  ExportHelperExtension.cs: 1402 - Fixing 53
2025-04-01 11:22:26,842 INFO  ExportHelperExtension.cs: 1402 - Fixing 45
2025-04-01 11:22:26,842 INFO  ExportHelperExtension.cs: 1402 - Fixing 30
2025-04-01 11:22:26,843 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2025-04-01 11:22:26,843 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2025-04-01 11:22:26,844 INFO  ExportHelperExtension.cs: 1402 - Fixing 625
2025-04-01 11:22:26,844 INFO  ExportHelperExtension.cs: 1402 - Fixing 303
2025-04-01 11:22:26,844 INFO  ExportHelperExtension.cs: 1402 - Fixing 288
